"user_supplied_name","submitted_name","data_source_id","data_source_title","gni_uuid","matched_name2","classification_path","classification_path_ranks","classification_path_ids","taxon_id","edit_distance","url","imported_at","match_type","match_value","prescore","score","local_id","global_id","current_taxon_id","current_name_string"
"Thyasira trisinuata","Thyasira trisinuata",10,"Freebase","00000000-0000-0000-0000-00000000026c","Thyasira trisinuata","Thyasira trisinuata","","/m/0gk_6l3","/m/0gk_6l3",0,NA,"2012-08-01T14:12:30Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Turtonia minuta","Turtonia minuta",4,"National Center for Biotechnology Information","00000000-0000-0000-0000-00000000010a","Turtonia minuta","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Autobranchia|Heteroconchia|Euheterodonta|Imparidentia|Neoheterodontei|Venerida|Veneroidea|Turtoniidae|Turtonia|Turtonia minuta","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|clade|infraclass|superorder|clade|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|2785011|6599|735337|2785015|2908833|6580|74489|345467|345468|345469","345469",0,NA,"2023-02-23T23:52:39Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Xylophaga atlantica","Xylophaga atlantica",12,"Encyclopedia of Life","983f0f50-924f-5e03-9e72-59296c48e308","Xylophaga atlantica","","","","46470872",0,NA,"2023-03-01T21:19:44Z",1,"Exact string match","3|0|0",0.988,"46470872",NA,NA,NA
"Yoldia amygdalea","Yoldia amygdalea",12,"Encyclopedia of Life","4c7fbfd7-915f-5fe9-b303-678541180511","Yoldia amygdalea","","","","46465320",0,NA,"2023-03-01T21:19:49Z",1,"Exact string match","3|0|0",0.988,"46465320",NA,NA,NA
"Yoldia limatula","Yoldia limatula",4,"National Center for Biotechnology Information","00000000-0000-0000-0000-000000062cc2","Yoldia limatula","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Protobranchia|Nuculanida|Yoldiidae|Yoldia|Yoldia limatula","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|45493|856330|1421207|61336|61337","61337",0,NA,"2023-02-23T23:44:30Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Yoldia myalis","Yoldia myalis",4,"National Center for Biotechnology Information","00000000-0000-0000-0000-000000000000","Yoldia myalis","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Protobranchia|Nuculanida|Yoldiidae|Yoldia|Yoldia myalis","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|45493|856330|1421207|61336|129187","129187",0,NA,"2023-02-23T23:46:34Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Yoldia sapotilla","Yoldia sapotilla",10,"Freebase","00000000-0000-0000-0000-000000000000","Yoldia sapotilla","Yoldia sapotilla","","/m/0gk_pgn","/m/0gk_pgn",0,NA,"2012-08-01T14:12:30Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Yoldia thraciaeformis","Yoldia thraciaeformis",10,"Freebase","1e86f570-e829-5f9a-a92c-5ad5d64be47d","Yoldia thraciaeformis","Yoldia thraciaeformis","","/m/0gky0v5","/m/0gky0v5",0,NA,"2012-08-01T14:12:31Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Yoldiella nana","Yoldiella nana",4,"National Center for Biotechnology Information","00000000-0000-0000-0000-000000000aa4","Yoldiella nana","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Bivalvia|Protobranchia|Nuculanida|Yoldiidae|Yoldiella|Yoldiella nana","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6544|45493|856330|1421207|102396|102397","102397",0,NA,"2023-02-23T23:45:45Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Zirfaea crispata","Zirfaea crispata",2,"Wikispecies","00000000-0000-0000-0000-000000000000","Zirfaea crispata","","","","113573",0,"http://species.wikimedia.org/wiki/Zirfaea_crispata","2023-03-01T19:33:20Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Bathypolypus arcticus","Bathypolypus arcticus",2,"Wikispecies","0be96f2f-4ba6-5013-b9dd-7fe6a47ee60d","Bathypolypus arcticus","","","","237542",0,"http://species.wikimedia.org/wiki/Bathypolypus_arcticus","2023-03-01T19:35:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Bathypolypus bairdii","Bathypolypus bairdii",4,"National Center for Biotechnology Information","945b4dc4-66b4-5774-ace3-22f14028e9cc","Bathypolypus bairdii","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Cephalopoda|Coleoidea|Octopodiformes|Octopoda|Incirrata|Octopodidae|Bathypolypus|Bathypolypus bairdii","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|superorder|order|suborder|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6605|6606|215451|6638|6646|6647|85594|638792","638792",0,NA,"2023-02-24T00:00:09Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Benthoctopus piscatorum","Benthoctopus piscatorum",168,"Index to Organism Names","36f7c2ed-3365-5ff3-8497-8795721284da","Benthoctopus piscatorum","","","","860052",0,NA,"2023-03-07T14:44:41Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Chiroteuthis veranyi lacertosa","Chiroteuthis veranyi lacertosa",11,"GBIF Backbone Taxonomy","cc23edef-c5a2-54af-9ca4-55ee197166e2","Chiroteuthis veranyi lacertosa","Animalia|Mollusca|Cephalopoda|Oegopsida|Chiroteuthidae|Chiroteuthis|Chiroteuthis veranii|Chiroteuthis veranii lacertosa","kingdom|phylum|class|order|family|genus|species|subspecies","1|52|136|8403901|3435|2289843|6521521|6181251","8105343",0,NA,"2023-03-01T05:15:46Z",1,"Exact string match","8|0|0",0.999,NA,NA,"6181251","Chiroteuthis veranii lacertosa A.E.Verrill, 1881"
"Graneledone verrucosa","Graneledone verrucosa",4,"National Center for Biotechnology Information","8da71eaa-7894-5e4c-a9be-fa9e885f3d03","Graneledone verrucosa","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Cephalopoda|Coleoidea|Octopodiformes|Octopoda|Incirrata|Octopodidae|Graneledone|Graneledone verrucosa","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|superorder|order|suborder|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6605|6606|215451|6638|6646|6647|61713|61714","61714",0,NA,"2023-02-23T23:44:31Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Histioteuthis bonnellii","Histioteuthis bonnellii",4,"National Center for Biotechnology Information","3cc4835e-20b5-5c4b-bc8b-9047f98d4b49","Histioteuthis bonnellii","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Cephalopoda|Coleoidea|Decapodiformes|Oegopsida|Histioteuthidae|Histioteuthis|Histioteuthis bonnellii","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6605|6606|215450|34542|34557|34558|2816407","2816407",0,NA,"2023-02-24T01:01:03Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Illex illecebrosus","Illex illecebrosus",4,"National Center for Biotechnology Information","ce873c3e-734d-556c-8e38-39cb753f0891","Illex illecebrosus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Cephalopoda|Coleoidea|Decapodiformes|Oegopsida|Ommastrephidae|Illex|Illex illecebrosus","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|superorder|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6605|6606|215450|34542|6626|6627|6629","6629",0,NA,"2023-02-23T23:43:20Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Loligo pealeii","Loligo pealeii",10,"Freebase","09c38032-feaa-54cb-8ad9-1f1d8b44f3a9","Loligo pealeii","Eukaryota|Animalia|Eumetazoa|Bilateria|Lophotrochozoa|Mollusca|Cephalopoda|Coleoidea|Decapodiformes|Teuthida|Myopsina|Loliginidae|Loligo|Loligo pealeii","|||||||||||||","/en/eukaryote|/en/animal|/en/eumetazoa|/en/bilateria|/en/lophotrochozoa|/en/mollusca|/en/cephalopod|/en/coleoidea|/en/decapodiformes|/biology/itis/82367|/en/myopsina|/en/loliginidae|/en/loligo|/en/longfin_inshore_squid","/en/longfin_inshore_squid",0,NA,"2012-08-01T14:10:06Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Mastigoteuthis agassizii","Mastigoteuthis agassizii",2,"Wikispecies","fde37cd6-c73e-5afe-aafa-340ca9d1576a","Mastigoteuthis agassizii","","","","7658",0,"http://species.wikimedia.org/wiki/Mastigoteuthis_agassizii","2023-03-01T19:31:05Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Rossia megaptera","Rossia megaptera",10,"Freebase","77772e1c-92c8-5623-894e-9cd86181a445","Rossia megaptera","Rossia|Rossia megaptera","|","/en/rossia|/en/big_fin_bobtail_squid","/en/big_fin_bobtail_squid",0,NA,"2012-08-01T14:10:28Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Rossia palpebrosa","Rossia palpebrosa",4,"National Center for Biotechnology Information","c6cb2ca7-8fbc-569a-81f9-ee6ffff985d3","Rossia palpebrosa","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Cephalopoda|Coleoidea|Decapodiformes|Sepiida|Sepiolidae|Rossiinae|Rossia|Rossia palpebrosa","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|superorder|order|family|subfamily|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6605|6606|215450|551287|34531|2094722|34532|61680","61680",0,NA,"2023-02-23T23:44:31Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Semirossia tenera","Semirossia tenera",4,"National Center for Biotechnology Information","ebe2f381-be7f-52ec-8795-8f0a2b058bff","Semirossia tenera","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Cephalopoda|Coleoidea|Decapodiformes|Sepiida|Sepiolidae|Rossiinae|Semirossia|Semirossia tenera","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|superorder|order|family|subfamily|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6605|6606|215450|551287|34531|2094722|255024|255025","255025",0,NA,"2023-02-23T23:50:14Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Stauroteuthis syrtensis","Stauroteuthis syrtensis",2,"Wikispecies","78d834bf-c05f-5526-b0c2-7543bab2749d","Stauroteuthis syrtensis","","","","567833",0,"http://species.wikimedia.org/wiki/Stauroteuthis_syrtensis","2023-03-01T19:38:35Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Stoloteuthis leucoptera","Stoloteuthis leucoptera",4,"National Center for Biotechnology Information","4b15a4aa-660b-57f7-a468-7f2f98d09655","Stoloteuthis leucoptera","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Cephalopoda|Coleoidea|Decapodiformes|Sepiida|Sepiolidae|Heteroteuthidinae|Stoloteuthis|Stoloteuthis leucoptera","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|subclass|superorder|order|family|subfamily|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|6605|6606|215450|551287|34531|2094721|61747|61748","61748",0,NA,"2023-02-23T23:44:31Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Antalis entale stimpsoni","Antalis entale stimpsoni",12,"Encyclopedia of Life","92aad80f-bc6a-5814-aee3-0e6fb8f0bfed","Antalis entale stimpsoni","","","","1265530",0,NA,"2023-03-01T22:12:22Z",1,"Exact string match","8|0|0",0.999,"1265530",NA,NA,NA
"Antalis subagile","Antalis subagile",179,"Open Tree of Life Reference Taxonomy","55b8696f-30ec-523b-8f22-d905e77b3746","Antalis subagile","||Eukaryota|Opisthokonta|Holozoa|Metazoa|Eumetazoa|Bilateria|Protostomia|Lophotrochozoa|Mollusca|Scaphopoda|Dentaliida|Dentaliidae|Antalis|Antalis subagile","no rank|no rank|domain|no rank|no rank|kingdom|no rank|no rank|no rank|no rank|phylum|class|order|family|genus|species","805080|93302|304358|332573|5246131|691846|641038|117569|189832|155737|802117|480061|480060|901179|204586|7985538","7985538",0,NA,"2021-07-05T13:12:38Z",1,"Exact string match","3|0|0",0.988,"7985538",NA,NA,NA
"Antalis occidentale","Antalis occidentale",169,"uBio NameBank","b5c83e80-0a2d-5fa6-aca9-73f615eadb3d","Antalis occidentale","|Antalis occidentale","kingdom|","","95903410",0,"http://www.ubio.org/browser/details.php?namebankID=2694635","2013-05-31T15:06:44Z",1,"Exact string match","3|0|0",0.988,"urn:lsid:ubio.org:namebank:2694635","urn:lsid:ubio.org:namebank:2694635",NA,NA
"Cadulus rushii","Cadulus rushii",169,"uBio NameBank","fdbb871a-dfe8-551c-b7e7-0125327d2258","Cadulus rushii","|Cadulus rushii","kingdom|","","95903504",0,"http://www.ubio.org/browser/details.php?namebankID=2694729","2013-05-31T15:06:44Z",1,"Exact string match","3|0|0",0.988,"urn:lsid:ubio.org:namebank:2694729","urn:lsid:ubio.org:namebank:2694729",NA,NA
"Siphonodentalium lobatum","Siphonodentalium lobatum",4,"National Center for Biotechnology Information","f184b39a-fba0-54ee-aa21-7feb1eab6dc9","Siphonodentalium lobatum","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Spiralia|Lophotrochozoa|Mollusca|Scaphopoda|Gadilida|Siphonodentaliidae|Siphonodentalium|Siphonodentalium lobatum","|superkingdom|clade|kingdom|clade|clade|clade|clade|clade|phylum|class|order|family|genus|species","131567|2759|33154|33208|6072|33213|33317|2697495|1206795|6447|32584|32586|203165|203166|203167","203167",0,NA,"2023-02-23T23:48:44Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Adoncholaimus fuscus","Adoncholaimus fuscus",4,"National Center for Biotechnology Information","6fad12d2-52c6-5c33-b216-1db5c296b7c6","Adoncholaimus fuscus","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Nematoda|Enoplea|Enoplia|Enoplida|Enoplina|Enoploidea|Enoplidae|Adoncholaimus|Adoncholaimus fuscus","|superkingdom|clade|kingdom|clade|clade|clade|clade|phylum|class|subclass|order|suborder|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|6231|119088|33218|57287|2044734|319996|57290|70422|129849","129849",0,NA,"2023-02-23T23:46:35Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Anisakis simplex","Anisakis simplex",4,"National Center for Biotechnology Information","46dbc2d7-8cb0-5468-9077-0732cd1112e6","Anisakis simplex","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Nematoda|Chromadorea|Rhabditida|Spirurina|Ascaridomorpha|Ascaridoidea|Anisakidae|Anisakis|Anisakis simplex complex|Anisakis simplex","|superkingdom|clade|kingdom|clade|clade|clade|clade|phylum|class|order|suborder|infraorder|superfamily|family|genus||species","131567|2759|33154|33208|6072|33213|33317|1206794|6231|119089|6236|6274|6249|33256|6267|6268|644710|6269","6269",0,NA,"2023-02-23T23:43:19Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Anoplostoma blanchardi","Anoplostoma blanchardi",12,"Encyclopedia of Life","f1c9e598-d68c-533e-aeb0-fd13c820b2ac","Anoplostoma blanchardi","","","","466471",0,NA,"2023-03-01T21:21:21Z",1,"Exact string match","3|0|0",0.988,"466471",NA,NA,NA
"Anticoma sp.","Anticoma sp.",1,"Catalogue of Life Checklist","ac084162-a8e6-5ea0-b526-d05b0dfadf33","Anticoma","Biota|Animalia|Nematoda|Enoplea|Enoplia|Enoplida|Enoplina|Enoploidea|Anticomidae|Anticoma","unranked|kingdom|phylum|class|subclass|order|suborder|superfamily|family|genus","5T6MX|N|NM|87BRS|87BSD|87BTW|8FZ9N|8FZCQ|87BYB|87DD2","87DD2",0,NA,"2023-03-02T03:34:10Z",2,"Exact match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Calyptronema sp.","Calyptronema sp.",1,"Catalogue of Life Checklist","b43dd06c-302c-580c-9c7e-a6b6ce5782c1","Calyptronema","Biota|Animalia|Nematoda|Enoplea|Enoplia|Enoplida|Oncholaimina|Oncholaimoidea|Enchelidiidae|Calyptronema","unranked|kingdom|phylum|class|subclass|order|suborder|superfamily|family|genus","5T6MX|N|NM|87BRS|87BSD|87BTW|8FZB3|8FZDG|87C4P|87DT8","87DT8",0,NA,"2023-03-02T03:34:10Z",2,"Exact match by canonical form","1|0|0",0.75,NA,NA,NA,NA
"Chromadorina germanica","Chromadorina germanica",4,"National Center for Biotechnology Information","73d46b8f-934f-547d-9f1d-5e00e3763c39","Chromadorina germanica","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Nematoda|Chromadorea|Chromadorida|Chromadoroidea|Chromadoridae|Chromadorina|Chromadorina germanica","|superkingdom|clade|kingdom|clade|clade|clade|clade|phylum|class|order|superfamily|family|genus|species","131567|2759|33154|33208|6072|33213|33317|1206794|6231|119089|70242|2301099|73931|320052|320053","320053",0,NA,"2023-02-23T23:51:53Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Chromaspirina thieryi","Chromaspirina thieryi",12,"Encyclopedia of Life","bfb11541-b297-5598-bb9b-498302408abe","Chromaspirina thieryi","","","","404877",0,NA,"2023-03-01T21:21:19Z",1,"Exact string match","3|0|0",0.988,"404877",NA,NA,NA
"Cylindrotheristus oxycercus","Cylindrotheristus oxycercus",12,"Encyclopedia of Life","cd0e496f-964d-53f9-8541-25708e1d3b1a","Cylindrotheristus oxycercus","","","","480386",0,NA,"2023-03-01T21:21:22Z",1,"Exact string match","3|0|0",0.988,"480386",NA,NA,NA
"Cylindrotheristus oxyuroides","Cylindrotheristus oxyuroides",12,"Encyclopedia of Life","943b5392-727b-55af-9768-bb0730ab7ad6","Cylindrotheristus oxyuroides","","","","594414",0,NA,"2023-03-01T21:21:22Z",1,"Exact string match","3|0|0",0.988,"594414",NA,NA,NA
"Desmodora luticola","Desmodora luticola",3,"Integrated Taxonomic Information SystemITIS","8e1fec79-aeb7-5e4b-a996-15824fbfc901","Desmodora luticola","Animalia|Bilateria|Protostomia|Ecdysozoa|Nematoda|Chromadorea|Chromadoria|Desmodorida|Desmodoridae|Desmodora|Desmodora luticola","Kingdom|Subkingdom|Infrakingdom|Superphylum|Phylum|Class|Subclass|Order|Family|Genus|Species","202423|914154|914155|914158|59490|914188|59492|60662|60711|60744|60770","60770",0,NA,"2023-02-23T22:46:58Z",1,"Exact string match","3|0|0",0.988,NA,NA,NA,NA
"Dichromadora scandula","Dichromadora scandula",12,"Encyclopedia of Life","dccdce21-d3ab-58cc-9173-76804804dc64","Dichromadora scandula","","","","45251784",0,NA,"2023-03-01T22:14:42Z",1,"Exact string match","3|0|0",0.988,"45251784",NA,NA,NA
"Dioctophyma renale","Dioctophyma renale",12,"Encyclopedia of Life","0252942e-22ba-5d78-9c1d-0e8a13834e7a","Dioctophyma renale","","","","60940147",0,NA,"2023-03-01T22:38:03Z",1,"Exact string match","3|0|0",0.988,"60940147",NA,NA,NA
"Enoploides sp.","Enoploides sp.",4,"National Center for Biotechnology Information","68b801cf-68eb-5f62-a28d-a3e36724f33e","Enoploides","|Eukaryota|Opisthokonta|Metazoa|Eumetazoa|Bilateria|Protostomia|Ecdysozoa|Nematoda|Enoplea|Enoplia|Enoplida|Enoplina|Enoploidea|Thoracostomopsidae|Enoploides||Enoploides","|superkingdom|clade|kingdom|clade|clade|clade|clade|phylum|class|subclass|order|suborder|superfamily|family|genus||species","131567|2759|33154|33208|6072|33213|33317|1206794|6231|119088|33218|57287|2044734|319996|129855|129856|2621541|2763280","2763280",0,NA,"2023-02-24T00:59:41Z",1,"Exact string match","4|0|0",0.995,NA,NA,NA,NA
"Enoplus anisospiculus","Enoplus anisospiculus",12,"Encyclopedia of Life","3f717142-b14e-5ca3-baf5-27a1b5daecb8","Enoplus anisospiculus","","","","45257176",0,NA,"2023-03-01T22:17:22Z",1,"Exact string match","3|0|0",0.988,"45257176",NA,NA,NA
"Eudorylaimus sp.","Eudorylaimus sp.",168,"Index to Organism Names","21e0e206-36d6-58f5-97fd-c467c323958f","Eudorylaimus","","","","218172",0,NA,"2023-03-07T13:46:42Z",1,"Exact string match","4|0|0",0.995,NA,NA,NA,NA
